id,owner,route,str_no,str_name,mp,county,municipality,latitude,longitude
913,"State Routes",49,0604152,"ROUTE 49 OVER COHANSEY RIVER",25.46,CUMBERLAND,"Bridgeton city",39.4272,75.2367
914,"State Routes",49,0605150,"ROUTE NJ 49 OVER MILL CREEK-JACKSON RUN",25.83,CUMBERLAND,"Bridgeton city",39.4252,75.23
915,"State Routes",49,0605151,"ROUTE NJ 49 OVER MAURICE RIVER",36.23,CUMBERLAND,"Millville city",39.3953,75.0404
916,"State Routes",49,0606150,"ROUTE NJ 49 OVER MANANTICO CREEK",39.08,CUMBERLAND,"Millville city",39.3864,74.9893
917,"State Routes",49,1707150,"RT NJ 49 OVER SALEM RIVER",8.26,SALEM,"Salem city",39.5782,75.4772
918,"State Routes",49,1708151,"NJ 49 OVER ALLOWAY CREEK",12.4,SALEM,"Quinton township",39.5485,75.4144
919,"State Routes",50,0111152,"ROUTE NJ 50 OVER SOUTH RIVER",17.29,ATLANTIC,"Weymouth township",39.4305,74.7376
920,"State Routes",50,0112152,"ROUTE NJ 50 OVER WATERING RACE BROOK",20.7,ATLANTIC,"Hamilton township",39.4728,74.7154
921,"State Routes",50,0112153,"ROUTE NJ 50 OVER ROUTE US 322",21,ATLANTIC,"Hamilton township",39.4758,74.7115
922,"State Routes",50,0510150,"ROUTE NJ 50 OVER CEDAR SWAMP CREEK",2.88,"CAPE MAY","Upper township",39.2471,74.7168
923,"State Routes",50,0510151,"ROUTE NJ 50 OVER NJ TRANSIT (PRSL)",4.64,"CAPE MAY","Upper township",39.2635,74.74
924,"State Routes",50,0510152,"ROUTE NJ 50 OVER TUCKAHOE RIVER",6.97998,"CAPE MAY","Upper township",39.2948,74.7523
925,"State Routes",52,0511151,"NJ RT 52 OVER RAINBOW CHANNEL",0.489999,"CAPE MAY","Ocean City city",39.2958,74.5883
926,"State Routes",52,0511152,"Route NJ 52 OVER ELBOW THOROFARE",1.44,"CAPE MAY","Ocean City city",39.3003,74.5914
927,"State Routes",52,0511156,"RT. 52 over Beach Thorofare & Rainbow Channel",0.0499999,"CAPE MAY","Ocean City city",39.2825,74.5809
928,"State Routes",52,0511157,"RT 52 over Ship Channel & Elbo Thorofare",1.91,ATLANTIC,"Somers Point city",39.3075,74.5986
929,"State Routes",53,1411152,"RT 53 / DEN BROOK",4.59,MORRIS,"Denville township",40.8904,74.4778
930,"State Routes",54,0114154,"ROUTE NJ 54 / CONRAIL AND HOSPITALITY BROOK",6.34,ATLANTIC,"Folsom borough",39.5882,74.8587
931,"State Routes",54,0114155,"ROUTE NJ 54 OVER ROUTE US 322",6.67,ATLANTIC,"Folsom borough",39.5923,74.8544
932,"State Routes",54,0114157,"ROUTE NJ 54/GREAT EGG HARBOR  RIVER",6.87,ATLANTIC,"Folsom borough",39.5945,74.8516
933,"State Routes",54,0114159,"ROUTE NJ 54 OVER PENNY POT STREAM",8.11,ATLANTIC,"Folsom borough",39.608,74.8363
934,"State Routes",55,0609150,"SCHOONER LANDING ROAD OVER NJ 55",0,CUMBERLAND,"Maurice River township",39.3483,75.9991
935,"State Routes",55,0609151,"ROUTE NJ 55 NB OVER MENANTICO CREEK",21.81,CUMBERLAND,"Millville city",39.3531,75.0013
936,"State Routes",55,0609152,"ROUTE NJ 55 SB OVER MENANTICO CREEK",21.81,CUMBERLAND,"Millville city",39.3528,75.0017
937,"State Routes",55,0609153,"ROUTE NJ 55 NB / CONRAIL & GORTON ROAD",23.36,CUMBERLAND,"Millville city",39.3744,75.0078
938,"State Routes",55,0609154,"ROUTE NJ 55 SB / CONRAIL & GORTON ROAD",23.36,CUMBERLAND,"Millville city",39.3748,75.0083
939,"State Routes",55,0609155,"NJ ROUTE 55 NB OVER NJ ROUTE 49",24.59,CUMBERLAND,"Millville city",39.3925,75.0103
940,"State Routes",55,0609156,"NJ ROUTE 55 SB OVER NJ ROUTE 49",24.59,CUMBERLAND,"Millville city",39.3927,75.0108
941,"State Routes",55,0609157,"NJ RT 55 NB OVER NEWCOMBTOWN ROAD",24.9899,CUMBERLAND,"Millville city",39.3979,75.0125
942,"State Routes",55,0609158,"NJ 55 SB OVER LEAMINGS MILL RD (CR 684)",24.99,CUMBERLAND,"Millville city",39.3981,75.0127
943,"State Routes",55,0609159,"NJ 55 NB / MAYS LANDING RD (CR 552 SPUR)",25.53,CUMBERLAND,"Millville city",39.4057,75.0153
944,"State Routes",55,0609160,"ROUTE NJ 55 SB/MAYS LANDING ROAD (RT 552 SPUR)",25.53,CUMBERLAND,"Millville city",39.4053,75.0153
945,"State Routes",55,0609161,"RT 555 (MAIN ROAD) OVER ROUTE NJ 55",12.07,CUMBERLAND,"Vineland city",39.4229,75.0252
946,"State Routes",55,0609162,"ROUTE NJ 55 NB / SW BLVD & CONRAIL",27.35,CUMBERLAND,"Vineland city",39.4268,75.0319
947,"State Routes",55,0609163,"ROUTE NJ 55 SB / SW BLVD & CONRAIL",27.35,CUMBERLAND,"Vineland city",39.4265,75.032
948,"State Routes",55,0609164,"ROUTE NJ 55 NB OVER ROUTE NJ 47",27.79,CUMBERLAND,"Millville city",39.4284,75.0399
949,"State Routes",55,0609165,"ROUTE NJ 55 SB OVER ROUTE NJ 47",27.79,CUMBERLAND,"Millville city",39.428,75.0399
950,"State Routes",55,0610150,"SHERMAN AVENUE (CR 552) OVER ROUTE NJ 55",9.25998,CUMBERLAND,"Vineland city",39.4477,75.0644
951,"State Routes",55,0610151,"ROUTE NJ 55 NB/PARVINS BRANCH OF MAURICE RIVER",30.33,CUMBERLAND,"Vineland city",39.455,75.0682
952,"State Routes",55,0610152,"NJ 55 SB OVER PARVINS BRANCH OF MAURICE RIVER",30.33,CUMBERLAND,"Vineland city",39.4549,75.0688
953,"State Routes",55,0610155,"ROUTE NJ  55 NB/LITTLE ROBIN BR OF MAURICE RIVER",32.25,CUMBERLAND,"Vineland city",39.4818,75.072
954,"State Routes",55,0610156,"ROUTE NJ 55 SB/LITTLE ROBIN BR. OF MAURICE RIVER",32.25,CUMBERLAND,"Vineland city",39.482,75.0725
955,"State Routes",55,0610157,"ROUTE NJ 56 (LANDIS AVENUE)/ROUTE NJ 55",7.69,CUMBERLAND,"Vineland city",39.4882,75.0709
956,"State Routes",55,0610158,"ROUTE NJ 55 NB/CONRAIL-SOUTHERN DIVISION",32.94,CUMBERLAND,"Vineland city",39.4918,75.0704
957,"State Routes",55,0610159,"ROUTE NJ 55 SB/CONRAIL-SOUTHERN DIVISION",32.94,CUMBERLAND,"Vineland city",39.4918,75.0708
958,"State Routes",55,0610160,"ROUTE NJ 55 NORTHBOUND/ALMOND ROAD (CR 540)",33.19,CUMBERLAND,"Vineland city",39.4953,75.0699
959,"State Routes",55,0610161,"NJ 55 SB OVER ALMOND RD (RT 540)",33.1899,CUMBERLAND,"Vineland city",39.4958,75.0705
960,"State Routes",55,0610162,"ROUTE NJ 55 NB OVER OAK ROAD (CR 681)",33.83,CUMBERLAND,"Vineland city",39.5046,75.0693
961,"State Routes",55,0610163,"RT 55 SB / OAK RD (CO. 681)",33.83,CUMBERLAND,"Vineland city",39.5048,75.0698
962,"State Routes",55,0610164,"NJ RT. 55 NB/BLACKWATER BR. OF MAURICE RIV.",34.19,CUMBERLAND,"Vineland city",39.5083,75.0683
963,"State Routes",55,0610165,"NJ RT. 55 SB/BLACK WATER BR. OF MAURICE RV.",34.19,CUMBERLAND,"Vineland city",39.5269,75.0673
964,"State Routes",55,0610166,"GARDEN RD(CR.674)/NJ RT 55",0.209999,CUMBERLAND,"Vineland city",39.5217,75.07
965,"State Routes",55,0610167,"RT 55 NB/MANAWAY BR OF MAURICE RIVER",35.44,CUMBERLAND,"Vineland city",39.5276,75.0666
966,"State Routes",55,0610168,"RT 55 SB/MANAWAY BR MAURICE RIVER",35.44,CUMBERLAND,"Vineland city",39.5098,75.0692
967,"State Routes",55,0610169,"RT 55 NB/CR 690 (WEYMOUTH ROAD)",36.87,CUMBERLAND,"Vineland city",39.5467,75.0567
968,"State Routes",55,0610170,"ROUTE NJ 55 SB/WEYMOUTH ROAD (CR 690)",36.87,CUMBERLAND,"Vineland city",39.5474,75.0592
969,"State Routes",55,0610171,"NJ 55 NB OVER SCOTLAND RUN",38.32,CUMBERLAND,"Vineland city",39.568,75.062
970,"State Routes",55,0610172,"NJ 55 SB OVER SCOTLAND RUN",38.32,CUMBERLAND,"Vineland city",39.5677,75.0624
971,"State Routes",55,0828150,"US 40 OVER NJ 55 FREEWAY",25.54,GLOUCESTER,"Franklin township",39.5783,74.0683
972,"State Routes",55,0828151,"NJ 55 NB OVER LEONARD CAKE ROAD",40.51,GLOUCESTER,"Franklin township",39.5972,75.0738
973,"State Routes",55,0828152,"RT 55 S.B. OVER LEONARD CAKE ROAD",40.51,GLOUCESTER,"Franklin township",39.5974,75.0744
974,"State Routes",55,0828153,"RT 55 NB/PORCHTWN-WLLMSTWN RD(CO.612)",40.78,GLOUCESTER,"Franklin township",39.6,75.0783
975,"State Routes",55,0828154,"RT5 SB/PORCHTOWN-WILLIAMSTOWN ROAD (CR-612)",40.78,GLOUCESTER,"Franklin township",39.6,75.0783
976,"State Routes",55,0828155,"NJ 55 OVER LITTLE EASE RUN",40.84,GLOUCESTER,"Franklin township",39.6016,75.0772
977,"State Routes",55,0828156,"N.J 55 NB / Porchtown-Franklinville rd (CR.613)",41.0699,GLOUCESTER,"Franklin township",39.5917,75.045
978,"State Routes",55,0828157,"NJ 55 SB / DELSEA-PORCHTOWN RD (CR 613)",41.06,GLOUCESTER,"Franklin township",39.6035,75.0798
979,"State Routes",55,0828158,"ROYAL AVENUE OVER NJ ROUTE 55",0,GLOUCESTER,"Franklin township",39.6154,75.0848
980,"State Routes",55,0828159,"ROYAL AVENUE OVER STILL RUN",41.9199,GLOUCESTER,"Franklin township",39.7283,75.1517
981,"State Routes",55,0828160,"NJ 55 NORTHBOUND /SWEDESBORO RD (CR538)",42.28,GLOUCESTER,"Franklin township",39.62,75.0867
982,"State Routes",55,0828161,"NJ 55 SB / SWEDESBORO ROAD (RT 538)",42.28,GLOUCESTER,"Franklin township",39.6198,75.0883
983,"State Routes",55,0828162,"COUNTY RT.538 OVER STILL RUN",42.2699,GLOUCESTER,"Franklin township",39.62,75.09
984,"State Routes",55,0828165,"LITTLE MILL ROAD OVER RT NJ 55",0,GLOUCESTER,"Franklin township",39.585,75.0717
985,"State Routes",55,0828166,"LITTLE MILL RD OVER STILL RUN",43.53,GLOUCESTER,"Franklin township",39.635,75.1
986,"State Routes",55,0828167,"NJ RT 55 NB OVER STILL RUN",44.07,GLOUCESTER,"Elk township",39.6433,75.1017
987,"State Routes",55,0828168,"ROUTE 55 SOUTHBOUND OVER STILL RUN",44.07,GLOUCESTER,"Elk township",39.6429,75.1014
988,"State Routes",55,0828169,"CEDAR BRIDGE ROAD OVER ROUTE 55",0,GLOUCESTER,"Elk township",39.6467,75.11
989,"State Routes",55,0828170,"ROUTE 553 (BUCK ROAD) OVER NJ 55",36.64,GLOUCESTER,"Elk township",39.6511,75.1229
990,"State Routes",55,0828171,"ROUTE 55 RAMP BB OVER WEST CLAYTON BRANCH",45.3599,GLOUCESTER,"Elk township",39.6517,75.1233
991,"State Routes",55,0828174,"CEDAR LANE (CO 608) OVER NJ ROUTE 55",0.159999,GLOUCESTER,"Elk township",39.6577,75.126
992,"State Routes",55,0828180,"WHIG LANE (CO.619) OVER ROUTE 55",3.22999,GLOUCESTER,"Elk township",39.6727,75.1313
993,"State Routes",55,0828183,"ROUTE 55 OVER HIGGINS BRANCH",47.8,GLOUCESTER,"Elk township",40.0517,75.1333
994,"State Routes",55,0828185,"ELLIS MILL RD(CO.641)OVER N.J 55",4.06999,GLOUCESTER,"Glassboro borough",39.6966,75.1463
995,"State Routes",55,0828186,"U.S. 322 OVER NJ ROUTE 55",15.22,GLOUCESTER,"Harrison township",39.7192,75.1548
996,"State Routes",55,0828187,"LAMBS RD(CO.635) OVER N.J RT.55.",0.88,GLOUCESTER,"Mantua township",39.7303,75.1515
997,"State Routes",55,0828188,"BARNSBORO-PITMAN RD(CR624)/ROUTE 55",3.87999,GLOUCESTER,"Mantua township",39.734,75.1497
998,"State Routes",55,0828189,"ROUTE NJ 55 NB OVER CHESTNUT BRANCH",52.06,GLOUCESTER,"Mantua township",39.7408,75.1481
999,"State Routes",55,0828190,"ROUTE NJ 55 SB OVER CHESTNUT BRANCH",52.06,GLOUCESTER,"Mantua township",39.741,75.1482
1000,"State Routes",55,0828191,"MAIN STREET(CR. 553 ALT.)/NJ ROUTE 55",2.37999,GLOUCESTER,"Mantua township",39.7457,75.1436
1001,"State Routes",55,0828193,"TYLERS MILL ROAD OVER ROUTE 55",0.839998,GLOUCESTER,"Mantua township",39.7518,75.1384
1002,"State Routes",55,0832150,"DEPTFORD CENTER ROAD OVER RT 55",0,GLOUCESTER,"Deptford township",39.8317,75.1033
1003,"State Routes",55,0832151,"CLEMENTS BRIDGE ROAD (CR 544) OVER ROUTE 55",0.87,GLOUCESTER,"Deptford township",39.8316,75.1045
1004,"State Routes",55,0832152,"ALMONESSON ROAD (CR 621) OVER NJ 55",3.95999,GLOUCESTER,"Deptford township",39.8354,75.1015
1005,"State Routes",55,0832153,"NJ 55 NB/NJ 42 & ALMONESSON CREEK",60.18,GLOUCESTER,"Deptford township",39.8449,75.0947
1006,"State Routes",55,0832155,"WOODBURY-GLASSBORO RD (CR 553)/NJ 55",44.2499,GLOUCESTER,"Mantua township",39.7517,75.1267
1007,"State Routes",55,0832156,"NJ ROUTE 55 NB OVER MANTUA CREEK",54.32,GLOUCESTER,"Mantua township",39.7649,75.1206
1008,"State Routes",55,0832157,"NJ ROUTE 55 SB OVER MANTUA CREEK",54.32,GLOUCESTER,"Mantua township",39.766,75.1208
1009,"State Routes",55,0832158,"SALINA ROAD OVER NJ 55",0,GLOUCESTER,"Washington township",39.7689,75.1196
1010,"State Routes",55,0832160,"FAIRVIEW SEWELL RD (CO. 603)/RT 55",5.68999,GLOUCESTER,"Deptford township",39.7667,75.1
1011,"State Routes",55,0832163,"NJ 55 OVER ALMONESSON CREEK",57.51,GLOUCESTER,"Deptford township",39.8084,75.1046
1012,"State Routes",55,0832164,"GOOD INTENT ROAD (RT 534) OVER ROUTE NJ 55",1.465,GLOUCESTER,"Deptford township",39.8136,75.1056
1013,"State Routes",55,0832165,"COOPER ST (CO.706) OVER NJ ROUTE 55",0.619999,GLOUCESTER,"Deptford township",39.8267,75.105
1014,"State Routes",56,1716150,"ROUTE NJ 56 OVER RAINBOW LAKE",5.52999,SALEM,"Pittsgrove township",39.4882,75.1109
1015,"State Routes",56,1716151,"ROUTE NJ 56 OVER MAURICE RIVER",7.47,SALEM,"Pittsgrove township",39.4885,75.0751
1016,"State Routes",57,2105152,"NJ 57 OVER LOPATCONG CREEK",1.53,WARREN,"Lopatcong township",40.7022,75.137
1017,"State Routes",57,2105153,"ROUTE NJ 57 OVER BRANCH LOPATCONG CREEK",1.91,WARREN,"Lopatcong township",40.703,75.13
1018,"State Routes",57,2105154,"NJ 57 OVER MERRILL CREEK",2.65,WARREN,"Greenwich township",40.7045,75.1161
1019,"State Routes",57,2105159,"NJ 57 OVER MILL BROOK",6.43,WARREN,"Franklin township",40.7314,75.0533
1020,"State Routes",57,2105163,"NJ 57 OVER BRASS CASTLE CREEK",8.81,WARREN,"Washington township",40.7481,75.014
1021,"State Routes",57,2105164,"NJ 57 OVER POHATCONG CREEK",9.55,WARREN,"Washington township",40.7525,75.0014
1022,"State Routes",57,2106151,"NJ 57 OVER SHABBACONG CREEK",11.12,WARREN,"Washington borough",40.76,74.9724
1023,"State Routes",57,2106153,"NJ 57 OVER NORFOLK SOUTHERN RR",12.07,WARREN,"Washington township",40.7632,74.9557
1024,"State Routes",57,2106156,"NJ 57 / BRANCH OF MUSCONETCONG RIVER",13.91,WARREN,"Mansfield township",40.7697,74.9217
1025,"State Routes",57,2106158,"NJ 57 / BRANCH OF MUSCONETCONG RIVER",15.46,WARREN,"Mansfield township",40.7834,74.9008
1026,"State Routes",57,2106164,"NJ 57 OVER HANCES BROOK",18.13,WARREN,"Mansfield township",40.8042,74.8603
1027,"State Routes",57,2106165,"NJ 57 OVER TROUT BROOK",20.54,WARREN,"Mansfield township",40.8295,74.8313
1028,"State Routes",63,0223150,"ROUTE NJ 63 OVER FAIRVIEW AVENUE.",0.26,BERGEN,"Fairview borough",40.8139,74.0031
1029,"State Routes",63,0223151,"ROUTE NJ 63 OVER ROUTE NJ 5 & WOLF CREEK",1.92,BERGEN,"Fort Lee borough",40.8353,73.9905
1030,"State Routes",64,1117150,"ROUTE NJ 64 OVER AMTRAK",0.12,MERCER,"West Windsor township",40.3185,74.6206
1031,"State Routes",66,1318153,"VICTORIA BLVD  OVER / NJ ROUTE 66",0.599999,MONMOUTH,"Tinton Falls borough",40.2208,74.0924
1032,"State Routes",68,0306150,"NJ68/ABANDONED PEMB.TO SHREWSBURY L.",0.37,BURLINGTON,"New Hanover township",40.0215,74.6381
1033,"State Routes",70,0310153,"NJ 70 / BEAR SWAMP RIVER",16.438,BURLINGTON,"Southhampton township",39.8954,74.7792
1034,"State Routes",70,0310154,"NJ ROUTE 70 OVER FRIENDSHIP CREEK",20.4,BURLINGTON,"Southhampton township",39.8858,74.7071
1035,"State Routes",70,0310156,"N.J. 70 OVER HAYNES CREEK",14.56,BURLINGTON,"Medford township",39.905,74.8133
1036,"State Routes",70,0311150,"NJ RT 70 OVER BISPHAMS MILL CREEK",27.96,BURLINGTON,"Pemberon township",39.9072,74.5693
1037,"State Routes",70,0311151,"NJ ROUTE 70 OVER MOUNT MISERY BROOK",30.55,BURLINGTON,"Pemberon township",39.9283,74.5317
1038,"State Routes",70,0311153,"NJ 70 OVER POLE BRIDGE BRANCH",32.9699,BURLINGTON,"Pemberon township",39.9483,74.4917
1039,"State Routes",70,0413150,"NJ ROUTE 70 WB OVER NJ ROUTE 38",0,CAMDEN,"Pennsauken township",39.935,75.07
1040,"State Routes",70,0413152,"CUTHBERT BLVD(CO 636) OVER RT NJ 70",2.48,CAMDEN,"Cherry Hill township",39.9283,75.055
1041,"State Routes",70,0413153,"NJ RT 70&CUTHBERT BLVD./TRIB.COOPER R",1.1,CAMDEN,"Cherry Hill township",39.9273,75.0549
1042,"State Routes",70,1509150,"N.J.RTE 70 OVER HURRICANE BROOK",41.84,OCEAN,"Manchester township",39.9983,74.3517
1043,"State Routes",70,1509151,"ROUTE NJ 70 OVER BLACK'S  BROOK",43.257,OCEAN,"Manchester township",40.008,74.3297
1044,"State Routes",70,1509152,"NJ 70 / CENTRAL RR (CONRAIL)",44.61,OCEAN,"Lakehurst borough",40.0137,74.3082
1045,"State Routes",70,1510151,"ROUTE NJ 70 OVER RIDGEWAY BRANCH",46.6199,OCEAN,"Manchester township",40.0212,74.2737
1046,"State Routes",70,1510152,"ROUTE NJ 70/NORTH BRANCH OF TOMS RIVER",48.0299,OCEAN,"Manchester township",40.0326,74.2517
1047,"State Routes",70,1510155,"NJ 70/SO.BR METEDECONK RIVER",54.7999,OCEAN,"Brick township",40.065,74.135
1048,"State Routes",70,1510156,"RT NJ 70 OVER NO BR METEDECONK RIVER",54.9,OCEAN,"Brick township",40.0667,74.1333
1049,"State Routes",70,1511150,"NJ 70 OVER MANASQUAN RIVER",58.35,OCEAN,"Point Pleasant borough",40.0969,74.087
1050,"State Routes",71,1320152,"ROUTE 71 OVER WRECK POND",2.43,MONMOUTH,"Sea Girt borough",40.1417,74.0417
1051,"State Routes",71,1321150,"ROUTE NJ 71 OVER SHARK RIVER",5.89,MONMOUTH,"Belmar borough",40.1847,74.0236
1052,"State Routes",71,1321152,"N.J 71(NORWOOD AV) OVER DEAL LAKE.",9.42,MONMOUTH,"Asbury Park city",40.2317,74.0017
1053,"State Routes",71,1321154,"NJ 71 OVER NJ TRANSIT (NORTH JERSEY COAST LINE)",11.59,MONMOUTH,"Deal Borough",40.262,73.9999
1054,"State Routes",72,1512152,"ROUTE NJ 72 OVER MILL CREEK",21.38,OCEAN,"Stafford township",39.715,74.2819
1055,"State Routes",72,1512153,"BAY AVENUE OVER MILL CREEK",0,OCEAN,"Stafford township",39.6956,74.2594
1056,"State Routes",72,1513151,"ROUTE NJ 72 OVER HILLIARDS THOROFARE",26.4,OCEAN,"Stafford township",39.6633,74.2067
1057,"State Routes",72,1513152,"ROUTE NJ 72 OVER MANAHAWKIN BAY",26.92,OCEAN,"Stafford township",39.6627,74.2051
1058,"State Routes",72,1513153,"ROUTE NJ 72 OVER WEST THOROFARE & U TURN",27.88,OCEAN,"Stafford township",39.66,74.1983
1059,"State Routes",72,1513154,"RT NJ 72 OVER EAST THOROFARE",28.14,OCEAN,"Stafford township",39.6567,74.1933
1060,"State Routes",72,1519150,"NJ ROUTE 72 EB OVER US ROUTE 9",23.25,OCEAN,"Stafford township",39.695,74.2617
1061,"State Routes",72,1519151,"NJ RT 72 WB OVER US 9",23.2499,OCEAN,"Stafford township",39.695,74.2617
1062,"State Routes",72,1519152,"NJ 72 OVER MILL CREEK",23.27,OCEAN,"Stafford township",39.6933,74.26
1063,"State Routes",72,1519153,"RT. NJ 72 OVER FOX ISLAND CREEK",26.07,OCEAN,"Stafford township",39.67,74.22
1064,"State Routes",73,0313151,"NJ 73 over NJ 70",24.1299,BURLINGTON,"Evesham township",39.8939,74.928
1065,"State Routes",73,0314150,"ROUTE NJ 73 OVER I95",27.68,BURLINGTON,"Mount Laurel township",39.9349,74.9663
1066,"State Routes",73,0314151,"COUNTY RT.537(E.MAIN ST)/ROUTE NJ 73",7.67,BURLINGTON,"Maple Shade township",39.957,74.9875
1067,"State Routes",73,0314153,"RT 73/SOUTH BRANCH PENNSAUKEN CREEK",31.71,BURLINGTON,"Cinnaminson township",39.9767,75.0133
1068,"State Routes",73,0314154,"ROUTE NJ 73NB OVER ROUTE NJ 38",28.55,BURLINGTON,"Maple Shade township",39.9431,74.9786
1069,"State Routes",73,0314155,"ROUTE NJ 73 SB OVER ROUTE NJ 38",28.55,BURLINGTON,"Maple Shade township",39.9431,74.979
1070,"State Routes",73,0415150,"ROUTE NJ 73 OVER ROUTE US 30",15.5,CAMDEN,"Waterford towship",39.7781,74.9102
1071,"State Routes",73,0415152,"RAMP A SPUR 536 OVER RT 73",7.10998,CAMDEN,"Winslow township",39.775,74.91
1072,"State Routes",73,0416150,"US 130 RAMP A OVER NJ 73",35.52,CAMDEN,"Pennsauken township",39.9814,75.0161
1073,"State Routes",73,0416151,"RT 73 & RAMP G OVER ROUTE US 130",32.18,CAMDEN,"Pennsauken township",39.9838,75.0175
1074,"State Routes",73,0416152,"RT 73 OVER PENNSAUKEN CREEK",33.12,CAMDEN,"Pennsauken township",39.9937,75.0291
1075,"State Routes",73,0431152,"ROUTE NJ 73 OVER PUMP BRANCH",11,CAMDEN,"Winslow township",39.7157,74.8984
1076,"State Routes",76,0417150,"I-76,RAMPS/ LITTLE TIMBER CREEK.",0.27,CAMDEN,"Gloucester City city",39.8772,75.1022
1077,"State Routes",76,0417151,"I-76 OVER I95 SB(RAMP C)",0.39,CAMDEN,"Mount Ephraim borough",39.8767,75.1033
1078,"State Routes",76,0417152,"I-76 OVER KINGS HIGHWAY(CO.551 SPUR)",0.43,CAMDEN,"Gloucester City city",39.8783,75.1033
1079,"State Routes",76,0417153,"MARKET STREET OVER I-76",1.59,CAMDEN,"Gloucester City city",39.8837,75.1033
1080,"State Routes",76,0417154,"RT I-76 SB RAMP OVER RT US 130 NB",0.9,CAMDEN,"Gloucester City city",39.8867,75.105
1081,"State Routes",76,0417155,"ROUTE I-76 OVER U.S. 130 NB",0.949998,CAMDEN,"Gloucester City city",39.8867,75.1033
1082,"State Routes",76,0417156,"I-76 NB RAMP OVER US ROUTE 130 SB",1.15,CAMDEN,"Gloucester City city",39.89,75.105
1083,"State Routes",76,0417157,"ROUTE I-76 OVER US ROUTE 130 SB",1.15,CAMDEN,"Gloucester City city",39.8891,75.1049
1084,"State Routes",76,0417158,"I-76/NEWTON CRK,KLEMM AVE&CONRAIL",1.28,CAMDEN,"Gloucester City city",39.8917,75.1067
1085,"State Routes",76,0417159,"I-76 OVER NICHOLSON RD(CO.RT.635)",1.59,CAMDEN,"Gloucester City city",39.895,75.1083
1086,"State Routes",76,0427154,"I95 RAMPS F&G OVER RT 42 SB",26.55,CAMDEN,"Bellmawr borough",39.8667,75.1017
1087,"State Routes",76,0428151,"RAMP D (FROM I-76 SB TO I95 NB) OVER I-76",0.13,CAMDEN,"Bellmawr borough",39.8783,75.1033
1088,"State Routes",78,0723150,"CHANCELLOR AVENUE/I-78 & RAMP CA",1.58,ESSEX,"Newark city",40.7118,74.2257
1089,"State Routes",78,0723151,"LYONS AVE (CR 602) OVER ROUTE I-78",1.16,ESSEX,"Newark city",40.7143,74.2223
1090,"State Routes",78,0723152,"ROAD LF OVER ROUTE I-78",0.619999,ESSEX,"Newark city",40.7152,74.2207
1091,"State Routes",78,0723153,"LESLIE STREET OVER ROUTE I-78",0,ESSEX,"Newark city",40.7159,74.2184
1092,"State Routes",78,0723154,"BRAGAW AVENUE OVER ROUTE I-78",0,ESSEX,"Newark city",40.7162,74.2153
1093,"State Routes",78,0723155,"NYE AVENUE OVER ROUTE I-78",1.47,ESSEX,"Newark city",40.7162,74.212
1094,"State Routes",78,0723156,"OSBORNE TERRACE OVER I-78",0.509999,ESSEX,"Newark city",40.7155,74.2078
1095,"State Routes",78,0723157,"BERGEN STREET OVER I 78",0.859998,ESSEX,"Newark city",40.7139,74.2035
1096,"State Routes",78,0723158,"I-78 RMPS NE&NW/PEDDIE ST&ABN CONRAIL",56.3,ESSEX,"Newark city",40.7138,74.1962
1097,"State Routes",78,0723159,"I-78 RMPS EN&WN/PEDDIE ST&ABN CONRAIL",56.37,ESSEX,"Newark city",40.7137,74.1957
1098,"State Routes",78,0723160,"RAMP NW/I-78 WB OUTER AND RAMP NE",56.3,ESSEX,"Newark city",40.712,74.1979
1099,"State Routes",78,0723161,"ROUTE I-78 W.B. OUTER OVER RAMP NE",56.15,ESSEX,"Newark city",40.712,74.1978
1100,"State Routes",78,0723162,"ROUTE I-78/ELIZABETH AVE, RAMPS NE & WN",56.45,ESSEX,"Newark city",40.7114,74.1981
1101,"State Routes",78,0723163,"ROUTE I-78 RAMP NE OVER ROUTE I-78 RAMP WN",56.3699,ESSEX,"Newark city",40.711,74.1976
1102,"State Routes",78,0723164,"ROUTE I-78 EB CONN/RAMP NE & ELIZABETH AVE",56.45,ESSEX,"Newark city",40.7107,74.1976
1103,"State Routes",78,0723165,"I-78 WB OUT/EN,WN,ELIZ AV&CONRAIL",56.45,ESSEX,"Newark city",40.7099,74.1939
